timestamp,phase,altitude_m,vn_m_s,ve_m_s,vd_m_s,climb_rate_m_s,climb_rate_avg_m_s,dist_to_target_m,hit_flag,abort_reason
2026-02-11T17:28:21.583624,ATTACK,36.776,10.12,0.81,0.34,0.0,0.0,140.316,0,
2026-02-11T17:28:21.635918,ATTACK,36.738,10.26,1.32,0.9,0.0,0.0,139.999,0,
2026-02-11T17:28:21.687759,ATTACK,36.695,10.27,1.64,1.28,0.0,0.0,139.278,0,
2026-02-11T17:28:21.739645,ATTACK,36.61,10.25,1.87,1.74,0.0,0.0,138.637,0,
2026-02-11T17:28:21.792244,ATTACK,36.497,10.41,1.77,1.68,0.0,0.0,138.315,0,
2026-02-11T17:28:21.844828,ATTACK,36.433,10.53,1.68,1.52,0.0,0.0,137.66,0,
2026-02-11T17:28:21.896749,ATTACK,36.362,10.7,1.56,1.3,0.0,0.0,137.24,0,
2026-02-11T17:28:21.949001,ATTACK,36.323,10.82,1.49,1.14,0.0,0.0,136.545,0,
2026-02-11T17:28:22.001046,ATTACK,36.268,10.97,1.49,0.98,0.0,0.0,136.194,0,
2026-02-11T17:28:22.052847,ATTACK,36.224,11.07,1.53,0.91,0.0,0.0,135.484,0,
2026-02-11T17:28:22.105137,ATTACK,36.193,11.13,1.58,0.85,0.0,0.0,134.679,0,
2026-02-11T17:28:22.157366,ATTACK,36.149,11.24,1.66,0.74,0.0,0.0,134.319,0,
2026-02-11T17:28:22.209279,ATTACK,36.124,11.3,1.71,0.66,0.0,0.0,133.594,0,
2026-02-11T17:28:22.261639,ATTACK,36.093,11.37,1.78,0.57,0.0,0.0,133.23,0,
2026-02-11T17:28:22.313177,ATTACK,36.058,11.45,1.85,0.51,0.0,0.0,132.402,0,
2026-02-11T17:28:22.365316,ATTACK,36.038,11.48,1.88,0.48,0.0,0.0,132.031,0,
2026-02-11T17:28:22.417206,ATTACK,36.011,11.53,1.89,0.46,0.0,0.0,131.289,0,
2026-02-11T17:28:22.469209,ATTACK,35.988,11.56,1.88,0.44,0.0,0.0,130.918,0,
2026-02-11T17:28:22.521128,ATTACK,35.963,11.6,1.87,0.39,0.0,0.0,130.081,0,
2026-02-11T17:28:22.572997,ATTACK,35.938,11.64,1.83,0.32,0.0,0.0,129.335,0,
2026-02-11T17:28:22.624787,ATTACK,35.927,11.66,1.83,0.27,0.0,0.0,128.962,0,
2026-02-11T17:28:22.677063,ATTACK,35.909,11.71,1.83,0.19,0.0,0.0,128.116,0,
2026-02-11T17:28:22.729212,ATTACK,35.899,11.73,1.85,0.14,0.0,0.0,127.735,0,
2026-02-11T17:28:22.780912,ATTACK,35.888,11.76,1.88,0.08,0.0,0.0,126.973,0,
2026-02-11T17:28:22.833328,ATTACK,35.88,11.79,1.91,0.02,0.0,0.0,126.592,0,
2026-02-11T17:28:22.884688,ATTACK,35.877,11.81,1.93,0.0,0.0,0.0,125.736,0,
2026-02-11T17:28:22.936844,ATTACK,35.875,11.83,1.94,-0.03,0.0,0.0,124.976,0,
2026-02-11T17:28:22.989092,ATTACK,35.874,11.84,1.94,-0.06,0.0,0.0,124.596,0,
2026-02-11T17:28:23.041292,ATTACK,35.876,11.85,1.93,-0.1,0.0,0.0,123.836,0,
2026-02-11T17:28:23.092971,ATTACK,35.878,11.87,1.93,-0.13,0.0,0.0,123.358,0,
2026-02-11T17:28:23.145225,ATTACK,35.879,11.88,1.93,-0.15,0.0,0.0,122.584,0,
2026-02-11T17:28:23.197544,ATTACK,35.884,11.9,1.93,-0.19,0.0,0.0,122.198,0,
2026-02-11T17:28:23.248809,ATTACK,35.888,11.9,1.92,-0.21,0.0,0.0,121.428,0,
2026-02-11T17:28:23.301502,ATTACK,35.897,11.92,1.92,-0.25,0.0,0.0,120.948,0,
2026-02-11T17:28:23.353142,ATTACK,35.91,11.92,1.92,-0.29,0.0,0.0,120.18,0,
2026-02-11T17:28:23.405043,ATTACK,35.919,11.93,1.92,-0.32,0.0,0.0,119.797,0,
2026-02-11T17:28:23.457225,ATTACK,35.935,11.93,1.92,-0.36,0.0,0.0,119.032,0,
2026-02-11T17:28:23.508830,ATTACK,35.945,11.94,1.92,-0.38,0.0,0.0,118.16,0,
2026-02-11T17:28:23.561238,ATTACK,35.963,11.95,1.93,-0.42,0.0,0.0,117.772,0,
2026-02-11T17:28:23.612713,ATTACK,35.981,11.95,1.93,-0.45,0.0,0.0,116.997,0,
2026-02-11T17:28:23.664992,ATTACK,35.996,11.95,1.93,-0.48,0.0,0.0,116.611,0,
2026-02-11T17:28:23.716930,ATTACK,36.022,11.95,1.93,-0.51,0.0,0.0,115.744,0,
2026-02-11T17:28:23.768987,ATTACK,36.04,11.95,1.93,-0.54,0.0,0.0,115.359,0,
2026-02-11T17:28:23.821493,ATTACK,36.067,11.95,1.93,-0.57,0.0,0.0,114.592,0,
2026-02-11T17:28:23.873250,ATTACK,36.088,11.95,1.92,-0.59,0.0,0.0,114.209,0,
2026-02-11T17:28:23.925612,ATTACK,36.118,11.95,1.92,-0.62,0.0,0.0,113.338,0,
2026-02-11T17:28:23.977943,ATTACK,36.146,11.95,1.93,-0.65,0.0,0.0,112.562,0,
2026-02-11T17:28:24.030153,ATTACK,36.167,11.95,1.93,-0.67,0.0,0.0,112.176,0,
2026-02-11T17:28:24.082550,ATTACK,36.204,11.94,1.93,-0.69,0.0,0.0,111.309,0,
2026-02-11T17:28:24.134754,ATTACK,36.244,11.93,1.92,-0.72,0.0,0.0,110.925,0,
2026-02-11T17:28:24.186664,ATTACK,36.265,11.93,1.92,-0.74,0.0,0.0,110.159,0,
2026-02-11T17:28:24.238760,ATTACK,36.309,11.92,1.92,-0.76,0.0,0.0,109.395,0,
2026-02-11T17:28:24.290987,ATTACK,36.336,11.91,1.92,-0.78,0.0,0.0,108.916,0,
2026-02-11T17:28:24.342875,ATTACK,36.373,11.91,1.92,-0.8,0.0,0.0,108.142,0,
2026-02-11T17:28:24.395624,ATTACK,36.418,11.9,1.92,-0.82,0.0,0.0,107.757,0,
2026-02-11T17:28:24.447971,ATTACK,36.447,11.89,1.93,-0.83,0.0,0.0,106.99,0,
2026-02-11T17:28:24.500033,ATTACK,36.49,11.88,1.93,-0.85,0.0,0.0,106.512,0,
2026-02-11T17:28:24.551687,ATTACK,36.521,11.87,1.93,-0.86,0.0,0.0,105.751,0,
2026-02-11T17:28:24.605116,ATTACK,36.572,11.86,1.93,-0.87,0.0,0.0,105.371,0,
2026-02-11T17:28:24.656678,ATTACK,36.619,11.85,1.93,-0.9,0.0,0.0,104.613,0,
2026-02-11T17:28:24.709324,ATTACK,36.651,11.84,1.93,-0.9,0.0,0.0,103.754,0,
2026-02-11T17:28:24.761829,ATTACK,36.703,11.84,1.93,-0.92,0.0,0.0,103.371,0,
2026-02-11T17:28:24.814145,ATTACK,36.75,11.83,1.93,-0.93,0.0,0.0,102.609,0,
2026-02-11T17:28:24.866020,ATTACK,36.784,11.82,1.93,-0.94,0.0,0.0,102.229,0,
2026-02-11T17:28:24.918255,ATTACK,36.841,11.81,1.93,-0.96,0.0,0.0,101.378,0,
2026-02-11T17:28:24.969974,ATTACK,36.877,11.8,1.93,-0.97,0.0,0.0,101.0,0,
2026-02-11T17:28:25.022748,ATTACK,36.929,11.79,1.93,-0.98,0.0,0.0,100.248,0,
2026-02-11T17:28:25.075505,ATTACK,36.988,11.78,1.93,-1.01,0.0,0.0,99.401,0,
2026-02-11T17:28:25.127525,ATTACK,37.023,11.77,1.93,-1.02,0.0,0.0,99.02,0,
2026-02-11T17:28:25.179612,ATTACK,37.074,11.77,1.94,-1.04,0.0,0.0,98.262,0,
2026-02-11T17:28:25.231248,ATTACK,37.112,11.76,1.94,-1.05,0.0,0.0,97.885,0,
2026-02-11T17:28:25.282831,ATTACK,37.174,11.75,1.95,-1.06,0.0,0.0,97.038,0,
2026-02-11T17:28:25.334920,ATTACK,37.23,11.74,1.95,-1.08,0.0,0.0,96.664,0,
2026-02-11T17:28:25.387163,ATTACK,37.271,11.73,1.94,-1.09,0.0,0.0,95.916,0,
2026-02-11T17:28:25.439444,ATTACK,37.338,11.72,1.94,-1.12,0.0,0.0,95.171,0,
2026-02-11T17:28:25.491949,ATTACK,37.38,11.71,1.94,-1.13,0.0,0.0,94.704,0,
2026-02-11T17:28:25.544335,ATTACK,37.438,11.71,1.94,-1.15,0.0,0.0,93.954,0,
2026-02-11T17:28:25.596537,ATTACK,37.506,11.7,1.94,-1.17,0.0,0.0,93.58,0,
2026-02-11T17:28:25.648969,ATTACK,37.55,11.69,1.94,-1.18,0.0,0.0,92.835,0,
2026-02-11T17:28:25.701248,ATTACK,37.613,11.68,1.94,-1.19,0.0,0.0,92.37,0,
2026-02-11T17:28:25.753089,ATTACK,37.659,11.67,1.93,-1.21,0.0,0.0,91.629,0,
2026-02-11T17:28:25.806765,ATTACK,37.733,11.65,1.93,-1.23,0.0,0.0,91.26,0,
2026-02-11T17:28:25.859298,ATTACK,37.8,11.64,1.94,-1.25,0.0,0.0,90.523,0,
2026-02-11T17:28:25.911646,ATTACK,37.846,11.63,1.94,-1.26,0.0,0.0,89.69,0,
2026-02-11T17:28:25.963468,ATTACK,37.921,11.62,1.94,-1.27,0.0,0.0,89.32,0,
2026-02-11T17:28:26.015613,ATTACK,37.988,11.6,1.94,-1.29,0.0,0.0,88.582,0,
2026-02-11T17:28:26.067629,ATTACK,38.037,11.6,1.94,-1.3,0.0,0.0,88.214,0,
2026-02-11T17:28:26.119752,ATTACK,38.117,11.58,1.94,-1.32,0.0,0.0,87.388,0,
2026-02-11T17:28:26.172245,ATTACK,38.168,11.58,1.94,-1.34,0.0,0.0,87.022,0,
2026-02-11T17:28:26.224952,ATTACK,38.241,11.56,1.94,-1.35,0.0,0.0,86.293,0,
2026-02-11T17:28:26.277092,ATTACK,38.325,11.54,1.94,-1.38,0.0,0.0,85.473,0,
2026-02-11T17:28:26.328841,ATTACK,38.376,11.54,1.94,-1.39,0.0,0.0,85.106,0,
2026-02-11T17:28:26.380952,ATTACK,38.448,11.53,1.94,-1.42,0.0,0.0,84.376,0,
2026-02-11T17:28:26.433221,ATTACK,38.502,11.52,1.94,-1.44,0.0,0.0,84.012,0,
2026-02-11T17:28:26.485877,ATTACK,38.59,11.51,1.94,-1.46,0.0,0.0,83.194,0,
2026-02-11T17:28:26.537826,ATTACK,38.67,11.52,1.91,-1.52,0.0,0.0,82.832,0,
2026-02-11T17:28:26.589436,ATTACK,38.73,11.54,1.87,-1.57,0.0,0.0,82.107,0,
2026-02-11T17:28:26.641371,ATTACK,38.829,11.57,1.85,-1.62,0.0,0.0,81.381,0,
2026-02-11T17:28:26.692840,ATTACK,38.891,11.58,1.85,-1.63,0.0,0.0,80.925,0,
2026-02-11T17:28:26.744960,ATTACK,38.976,11.6,1.86,-1.63,0.0,0.0,80.194,0,
2026-02-11T17:28:26.796765,ATTACK,39.074,11.61,1.85,-1.63,0.0,0.0,79.828,0,
2026-02-11T17:28:26.849025,ATTACK,39.136,11.62,1.84,-1.63,0.0,0.0,79.098,0,
2026-02-11T17:28:26.901432,ATTACK,39.224,11.63,1.81,-1.63,0.0,0.0,78.642,0,
2026-02-11T17:28:26.953867,ATTACK,39.3,11.65,1.78,-1.63,0.0,0.0,77.913,0,
2026-02-11T17:28:27.007063,ATTACK,39.389,11.67,1.72,-1.63,0.0,0.0,77.548,0,
2026-02-11T17:28:27.059275,ATTACK,39.478,11.7,1.64,-1.64,0.0,0.0,76.818,0,
2026-02-11T17:28:27.110982,ATTACK,39.54,11.73,1.57,-1.66,0.0,0.0,75.992,0,
2026-02-11T17:28:27.163317,ATTACK,39.64,11.79,1.43,-1.67,0.0,0.0,75.623,0,
2026-02-11T17:28:27.215231,ATTACK,39.703,11.83,1.32,-1.67,0.0,0.0,74.882,0,
2026-02-11T17:28:27.267401,ATTACK,39.792,11.91,1.15,-1.68,0.0,0.0,74.509,0,
2026-02-11T17:28:27.319269,ATTACK,39.896,12.01,0.9,-1.68,0.0,0.0,73.665,0,
2026-02-11T17:28:27.371949,ATTACK,39.961,12.07,0.7,-1.68,0.0,0.0,73.287,0,
2026-02-11T17:28:27.423903,ATTACK,40.051,12.11,0.35,-1.65,0.0,0.0,72.524,0,
2026-02-11T17:28:27.476057,ATTACK,40.151,12.09,-0.16,-1.59,0.0,0.0,72.141,0,
2026-02-11T17:28:27.528345,ATTACK,40.207,12.04,-0.47,-1.52,0.0,0.0,71.283,0,
2026-02-11T17:28:27.579660,ATTACK,40.283,11.93,-0.86,-1.42,0.0,0.0,70.523,0,
2026-02-11T17:28:27.631910,ATTACK,40.334,11.83,-1.13,-1.36,0.0,0.0,70.144,0,
2026-02-11T17:28:27.683614,ATTACK,40.412,11.63,-1.54,-1.28,0.0,0.0,69.299,0,
2026-02-11T17:28:27.735686,ATTACK,40.487,11.37,-1.9,-1.22,0.0,0.0,68.928,0,
2026-02-11T17:28:27.787741,ATTACK,40.524,11.22,-2.06,-1.2,0.0,0.0,68.194,0,
2026-02-11T17:28:27.840012,ATTACK,40.596,10.89,-2.34,-1.17,0.0,0.0,67.833,0,
2026-02-11T17:28:27.891914,ATTACK,40.639,10.66,-2.49,-1.17,0.0,0.0,67.031,0,
2026-02-11T17:28:27.944131,ATTACK,40.697,10.34,-2.66,-1.17,0.0,0.0,66.323,0,
2026-02-11T17:28:27.996959,ATTACK,40.766,9.96,-2.81,-1.19,0.0,0.0,65.978,0,
2026-02-11T17:28:28.049363,ATTACK,40.811,9.71,-2.89,-1.21,0.0,0.0,65.308,0,
2026-02-11T17:28:28.101062,ATTACK,40.875,9.38,-2.96,-1.24,0.0,0.0,64.903,0,
2026-02-11T17:28:28.153166,ATTACK,40.923,9.11,-3.0,-1.27,0.0,0.0,64.274,0,
2026-02-11T17:28:28.205454,ATTACK,41.001,8.81,-3.03,-1.29,0.0,0.0,63.969,0,
2026-02-11T17:28:28.257393,ATTACK,41.071,8.55,-3.04,-1.31,0.0,0.0,63.375,0,
2026-02-11T17:28:28.309693,ATTACK,41.117,8.39,-3.04,-1.32,0.0,0.0,63.001,0,
2026-02-11T17:28:28.361692,ATTACK,41.191,8.18,-3.03,-1.32,0.0,0.0,62.391,0,
2026-02-11T17:28:28.413680,ATTACK,41.238,8.07,-3.02,-1.31,0.0,0.0,61.802,0,
2026-02-11T17:28:28.465922,ATTACK,41.314,7.93,-2.99,-1.3,0.0,0.0,61.515,0,
2026-02-11T17:28:28.518309,ATTACK,41.381,7.84,-2.95,-1.29,0.0,0.0,60.882,0,
2026-02-11T17:28:28.570459,ATTACK,41.429,7.79,-2.93,-1.27,0.0,0.0,60.605,0,
2026-02-11T17:28:28.622257,ATTACK,41.505,7.73,-2.89,-1.25,0.0,0.0,60.06,0,
2026-02-11T17:28:28.673869,ATTACK,41.543,7.71,-2.86,-1.23,0.0,0.0,59.791,0,
2026-02-11T17:28:28.726662,ATTACK,41.61,7.69,-2.84,-1.2,0.0,0.0,59.182,0,
2026-02-11T17:28:28.779980,ATTACK,41.676,7.68,-2.82,-1.16,0.0,0.0,58.912,0,
2026-02-11T17:28:28.832056,ATTACK,41.709,7.68,-2.8,-1.14,0.0,0.0,58.376,0,
2026-02-11T17:28:28.884072,ATTACK,41.774,7.68,-2.78,-1.11,0.0,0.0,57.779,0,
2026-02-11T17:28:28.935709,ATTACK,41.814,7.69,-2.76,-1.09,0.0,0.0,57.515,0,
2026-02-11T17:28:28.988076,ATTACK,41.869,7.7,-2.74,-1.06,0.0,0.0,56.99,0,
2026-02-11T17:28:29.040138,ATTACK,41.932,7.72,-2.72,-1.03,0.0,0.0,56.728,0,
2026-02-11T17:28:29.091430,ATTACK,41.969,7.73,-2.71,-1.01,0.0,0.0,56.142,0,
2026-02-11T17:28:29.143475,ATTACK,42.017,7.74,-2.7,-0.98,0.0,0.0,55.626,0,
2026-02-11T17:28:29.195334,ATTACK,42.052,7.76,-2.69,-0.97,0.0,0.0,55.368,0,
2026-02-11T17:28:29.247780,ATTACK,42.107,7.78,-2.68,-0.94,0.0,0.0,54.852,0,
2026-02-11T17:28:29.300159,ATTACK,42.154,7.8,-2.66,-0.93,0.0,0.0,54.529,0,
2026-02-11T17:28:29.351653,ATTACK,42.189,7.82,-2.65,-0.91,0.0,0.0,54.013,0,
2026-02-11T17:28:29.403828,ATTACK,42.243,7.85,-2.62,-0.9,0.0,0.0,53.754,0,
2026-02-11T17:28:29.455872,ATTACK,42.277,7.86,-2.61,-0.89,0.0,0.0,53.236,0,
2026-02-11T17:28:29.507625,ATTACK,42.321,7.89,-2.59,-0.87,0.0,0.0,52.915,0,
2026-02-11T17:28:29.559858,ATTACK,42.37,7.91,-2.57,-0.85,0.0,0.0,52.407,0,
2026-02-11T17:28:29.612056,ATTACK,42.401,7.93,-2.56,-0.84,0.0,0.0,51.896,0,
2026-02-11T17:28:29.664275,ATTACK,42.444,7.97,-2.53,-0.83,0.0,0.0,51.64,0,
2026-02-11T17:28:29.716972,ATTACK,42.475,7.99,-2.51,-0.83,0.0,0.0,51.059,0,
2026-02-11T17:28:29.770361,ATTACK,42.525,8.03,-2.48,-0.82,0.0,0.0,50.8,0,
2026-02-11T17:28:29.822916,ATTACK,42.568,8.06,-2.45,-0.81,0.0,0.0,50.28,0,
2026-02-11T17:28:29.875007,ATTACK,42.599,8.08,-2.43,-0.8,0.0,0.0,50.019,0,
2026-02-11T17:28:29.927101,ATTACK,42.645,8.11,-2.4,-0.79,0.0,0.0,49.437,0,
2026-02-11T17:28:29.979604,ATTACK,42.685,8.14,-2.38,-0.78,0.0,0.0,49.178,0,
2026-02-11T17:28:30.032224,ATTACK,42.714,8.17,-2.36,-0.78,0.0,0.0,48.658,0,
2026-02-11T17:28:30.084699,ATTACK,42.761,8.2,-2.32,-0.77,0.0,0.0,48.069,0,
2026-02-11T17:28:30.136766,ATTACK,42.79,8.23,-2.3,-0.76,0.0,0.0,47.806,0,
2026-02-11T17:28:30.190743,ATTACK,42.837,8.26,-2.26,-0.75,0.0,0.0,47.276,0,
2026-02-11T17:28:30.243245,ATTACK,42.878,8.3,-2.23,-0.74,0.0,0.0,47.011,0,
2026-02-11T17:28:30.295988,ATTACK,42.906,8.32,-2.21,-0.74,0.0,0.0,46.413,0,
2026-02-11T17:28:30.347999,ATTACK,42.943,8.35,-2.19,-0.73,0.0,0.0,45.885,0,
2026-02-11T17:28:30.399596,ATTACK,42.986,8.39,-2.15,-0.72,0.0,0.0,45.619,0,
2026-02-11T17:28:30.451871,ATTACK,43.013,8.41,-2.13,-0.72,0.0,0.0,45.085,0,
2026-02-11T17:28:30.504420,ATTACK,43.052,8.45,-2.1,-0.71,0.0,0.0,44.749,0,
2026-02-11T17:28:30.556658,ATTACK,43.079,8.47,-2.08,-0.71,0.0,0.0,44.209,0,
2026-02-11T17:28:30.608987,ATTACK,43.122,8.51,-2.04,-0.7,0.0,0.0,43.87,0,
2026-02-11T17:28:30.661342,ATTACK,43.16,8.54,-2.01,-0.69,0.0,0.0,43.393,0,
2026-02-11T17:28:30.714205,ATTACK,43.186,8.56,-1.99,-0.69,0.0,0.0,42.782,0,
2026-02-11T17:28:30.766634,ATTACK,43.228,8.59,-1.97,-0.68,0.0,0.0,42.511,0,
2026-02-11T17:28:30.818773,ATTACK,43.253,8.61,-1.94,-0.67,0.0,0.0,41.964,0,
2026-02-11T17:28:30.870978,ATTACK,43.29,8.64,-1.92,-0.67,0.0,0.0,41.69,0,
2026-02-11T17:28:30.922963,ATTACK,43.331,8.68,-1.88,-0.66,0.0,0.0,41.07,0,
2026-02-11T17:28:30.975222,ATTACK,43.357,8.7,-1.86,-0.66,0.0,0.0,40.793,0,
2026-02-11T17:28:31.027137,ATTACK,43.393,8.73,-1.83,-0.65,0.0,0.0,40.236,0,
2026-02-11T17:28:31.080404,ATTACK,43.434,8.76,-1.8,-0.64,0.0,0.0,39.957,0,
2026-02-11T17:28:31.132840,ATTACK,43.46,8.78,-1.78,-0.64,0.0,0.0,39.331,0,
2026-02-11T17:28:31.184645,ATTACK,43.495,8.81,-1.75,-0.63,0.0,0.0,38.773,0,
2026-02-11T17:28:31.237069,ATTACK,43.52,8.83,-1.73,-0.63,0.0,0.0,38.493,0,
2026-02-11T17:28:31.289202,ATTACK,43.56,8.86,-1.7,-0.62,0.0,0.0,37.86,0,
2026-02-11T17:28:31.340917,ATTACK,43.594,8.89,-1.66,-0.61,0.0,0.0,37.578,0,
2026-02-11T17:28:31.392661,ATTACK,43.619,8.91,-1.64,-0.6,0.0,0.0,37.011,0,
2026-02-11T17:28:31.444012,ATTACK,43.658,8.94,-1.6,-0.6,0.0,0.0,36.441,0,
2026-02-11T17:28:31.495839,ATTACK,43.682,8.96,-1.58,-0.59,0.0,0.0,36.084,0,
2026-02-11T17:28:31.547970,ATTACK,43.716,8.99,-1.56,-0.59,0.0,0.0,35.513,0,
2026-02-11T17:28:31.599943,ATTACK,43.754,9.02,-1.52,-0.58,0.0,0.0,35.227,0,
2026-02-11T17:28:31.651567,ATTACK,43.778,9.04,-1.5,-0.57,0.0,0.0,34.652,0,
2026-02-11T17:28:31.703810,ATTACK,43.811,9.07,-1.47,-0.57,0.0,0.0,34.292,0,
2026-02-11T17:28:31.756330,ATTACK,43.834,9.09,-1.44,-0.56,0.0,0.0,33.713,0,
2026-02-11T17:28:31.808630,ATTACK,43.871,9.12,-1.41,-0.55,0.0,0.0,33.423,0,
2026-02-11T17:28:31.860697,ATTACK,43.903,9.15,-1.38,-0.55,0.0,0.0,32.841,0,
2026-02-11T17:28:31.912534,ATTACK,43.927,9.17,-1.36,-0.55,0.0,0.0,32.477,0,
2026-02-11T17:28:31.964931,ATTACK,43.964,9.2,-1.32,-0.54,0.0,0.0,31.893,0,
2026-02-11T17:28:32.017199,ATTACK,43.986,9.22,-1.3,-0.53,0.0,0.0,31.308,0,
2026-02-11T17:28:32.069371,ATTACK,44.018,9.24,-1.27,-0.52,0.0,0.0,31.014,0,
2026-02-11T17:28:32.121602,ATTACK,44.053,9.28,-1.24,-0.51,0.0,0.0,30.351,0,
2026-02-11T17:28:32.174008,ATTACK,44.075,9.3,-1.21,-0.51,0.0,0.0,30.056,0,
2026-02-11T17:28:32.226670,ATTACK,44.104,9.33,-1.18,-0.5,0.0,0.0,29.463,0,
2026-02-11T17:28:32.279161,ATTACK,44.125,9.35,-1.16,-0.5,0.0,0.0,29.166,0,
2026-02-11T17:28:32.332075,ATTACK,44.159,9.38,-1.12,-0.49,0.0,0.0,28.494,0,
2026-02-11T17:28:32.384089,ATTACK,44.187,9.41,-1.09,-0.48,0.0,0.0,27.894,0,
2026-02-11T17:28:32.435906,ATTACK,44.208,9.43,-1.07,-0.48,0.0,0.0,27.594,0,
2026-02-11T17:28:32.488444,ATTACK,44.239,9.47,-1.03,-0.46,0.0,0.0,26.916,0,
2026-02-11T17:28:32.540954,ATTACK,44.266,9.5,-0.99,-0.46,0.0,0.0,26.614,0,
2026-02-11T17:28:32.593327,ATTACK,44.285,9.52,-0.96,-0.45,0.0,0.0,26.009,0,
2026-02-11T17:28:32.645172,ATTACK,44.315,9.55,-0.93,-0.45,0.0,0.0,25.706,0,
2026-02-11T17:28:32.697712,ATTACK,44.335,9.57,-0.9,-0.44,0.0,0.0,25.021,0,
2026-02-11T17:28:32.750457,ATTACK,44.362,9.6,-0.87,-0.44,0.0,0.0,24.41,0,
2026-02-11T17:28:32.803062,ATTACK,44.393,9.62,-0.85,-0.43,0.0,0.0,24.103,0,
2026-02-11T17:28:32.854988,ATTACK,44.412,9.65,-0.81,-0.43,0.0,0.0,23.49,0,
2026-02-11T17:28:32.907063,ATTACK,44.438,9.67,-0.77,-0.42,0.0,0.0,23.105,0,
2026-02-11T17:28:32.959329,ATTACK,44.456,9.69,-0.75,-0.42,0.0,0.0,22.489,0,
2026-02-11T17:28:33.010946,ATTACK,44.484,9.73,-0.71,-0.4,0.0,0.0,22.18,0,
2026-02-11T17:28:33.063041,ATTACK,44.509,9.76,-0.67,-0.4,0.0,0.0,21.56,0,
2026-02-11T17:28:33.114762,ATTACK,44.527,9.78,-0.65,-0.39,0.0,0.0,21.171,0,
2026-02-11T17:28:33.166490,ATTACK,44.557,9.82,-0.6,-0.39,0.0,0.0,20.544,0,
2026-02-11T17:28:33.218777,ATTACK,44.575,9.84,-0.58,-0.38,0.0,0.0,19.916,0,
2026-02-11T17:28:33.270777,ATTACK,44.599,9.87,-0.54,-0.37,0.0,0.0,19.602,0,
2026-02-11T17:28:33.322829,ATTACK,44.625,9.91,-0.49,-0.36,0.0,0.0,18.893,0,
2026-02-11T17:28:33.374920,ATTACK,44.642,9.93,-0.47,-0.36,0.0,0.0,18.577,0,
2026-02-11T17:28:33.427165,ATTACK,44.664,9.96,-0.43,-0.35,0.0,0.0,17.944,0,
2026-02-11T17:28:33.478912,ATTACK,44.679,9.98,-0.4,-0.34,0.0,0.0,17.627,0,
2026-02-11T17:28:33.530984,ATTACK,44.706,10.02,-0.35,-0.34,0.0,0.0,16.908,0,
2026-02-11T17:28:33.582801,ATTACK,44.729,10.06,-0.31,-0.33,0.0,0.0,16.587,0,
2026-02-11T17:28:33.634598,ATTACK,44.745,10.08,-0.28,-0.33,0.0,0.0,15.944,0,
2026-02-11T17:28:33.686054,ATTACK,44.769,10.12,-0.23,-0.32,0.0,0.0,15.22,0,
2026-02-11T17:28:33.737769,ATTACK,44.784,10.15,-0.2,-0.31,0.0,0.0,14.897,0,
2026-02-11T17:28:33.789462,ATTACK,44.803,10.18,-0.15,-0.3,0.0,0.0,14.25,0,
2026-02-11T17:28:33.842048,ATTACK,44.824,10.22,-0.1,-0.29,0.0,0.0,13.926,0,
2026-02-11T17:28:33.894417,ATTACK,44.838,10.25,-0.06,-0.29,0.0,0.0,13.193,0,
2026-02-11T17:28:33.946239,ATTACK,44.86,10.29,-0.01,-0.28,0.0,0.0,12.864,0,
2026-02-11T17:28:33.998705,ATTACK,44.874,10.32,0.01,-0.27,0.0,0.0,12.206,0,
2026-02-11T17:28:34.050480,ATTACK,44.896,10.37,0.07,-0.26,0.0,0.0,11.546,0,
2026-02-11T17:28:34.102780,ATTACK,44.914,10.41,0.13,-0.25,0.0,0.0,11.132,0,
2026-02-11T17:28:34.154651,ATTACK,44.926,10.41,0.15,-0.22,0.0,0.0,10.469,0,
2026-02-11T17:28:34.206389,ATTACK,44.941,10.4,0.17,-0.15,0.0,0.0,10.139,0,
2026-02-11T17:28:34.258318,ATTACK,44.948,10.38,0.17,-0.1,0.0,0.0,9.479,0,
2026-02-11T17:28:34.310429,ATTACK,44.955,10.34,0.15,-0.02,0.0,0.0,9.149,0,
2026-02-11T17:28:34.363272,ATTACK,44.958,10.31,0.12,0.05,0.0,0.0,8.409,0,
2026-02-11T17:28:34.415466,ATTACK,44.957,10.3,0.1,0.08,0.0,0.0,8.082,0,
2026-02-11T17:28:34.467837,ATTACK,44.954,10.3,0.06,0.13,0.0,0.0,7.432,0,
2026-02-11T17:28:34.520130,ATTACK,44.95,10.3,0.03,0.15,0.0,0.0,6.704,0,
2026-02-11T17:28:34.572014,ATTACK,44.942,10.33,0.0,0.17,0.0,0.0,6.382,0,
2026-02-11T17:28:34.623967,ATTACK,44.934,10.39,-0.03,0.16,0.0,0.0,5.741,0,
2026-02-11T17:28:34.675280,ATTACK,44.928,10.44,-0.01,0.18,0.0,0.0,5.42,0,
2026-02-11T17:28:34.727599,ATTACK,44.919,10.52,0.15,0.35,0.0,0.0,4.692,0,
2026-02-11T17:28:34.779741,ATTACK,44.908,10.54,0.26,0.44,0.0,0.0,4.046,0,
2026-02-11T17:28:34.831804,ATTACK,44.894,10.53,0.32,0.17,0.0,0.0,3.727,0,
2026-02-11T17:28:34.883698,ATTACK,44.905,10.45,0.36,-0.37,0.0,0.0,3.103,0,
