timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,total_speed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m,dive_distance_m,dive_time_s
2026-01-20T15:32:12.639158,DIVE,49.91,8.67,34.82,35.89,0.0,-17.3,92.18,0.0,426.77,165.8,19.02
2026-01-20T15:32:12.740182,DIVE,49.07,8.68,34.83,35.9,-0.0,-17.31,92.2,0.0,426.77,166.63,19.12
2026-01-20T15:32:12.841302,DIVE,48.17,8.68,34.84,35.91,-0.01,-17.27,92.19,0.0,426.77,167.54,19.22
2026-01-20T15:32:12.943267,DIVE,47.33,8.68,34.85,35.92,-0.0,-17.28,92.21,0.0,426.77,168.37,19.32
2026-01-20T15:32:13.044358,DIVE,46.43,8.68,34.86,35.93,0.01,-17.27,92.2,0.0,426.77,169.28,19.43
2026-01-20T15:32:13.145459,DIVE,45.38,8.69,34.87,35.94,0.02,-17.25,92.21,0.0,426.77,170.32,19.53
2026-01-20T15:32:13.246741,DIVE,44.55,8.69,34.88,35.95,0.02,-17.25,92.21,0.0,426.77,171.16,19.63
2026-01-20T15:32:13.347773,DIVE,43.64,8.69,34.89,35.96,0.01,-17.24,92.21,0.0,426.77,172.06,19.73
2026-01-20T15:32:13.448982,DIVE,42.81,8.69,34.9,35.97,0.03,-17.25,92.2,0.0,426.77,172.9,19.83
2026-01-20T15:32:13.550118,DIVE,41.9,8.69,34.91,35.98,0.02,-17.24,92.19,0.0,426.77,173.8,19.93
2026-01-20T15:32:13.651113,DIVE,41.07,8.69,34.91,35.98,0.01,-17.23,92.21,0.0,426.77,174.64,20.03
2026-01-20T15:32:13.752056,DIVE,40.16,8.7,34.92,35.99,0.0,-17.21,92.24,0.0,426.77,175.54,20.13
2026-01-20T15:32:13.853386,DIVE,39.33,8.69,34.93,36.0,0.02,-17.2,92.24,0.0,426.77,176.38,20.24
2026-01-20T15:32:13.955042,DIVE,38.43,8.7,34.94,36.01,0.03,-17.2,92.24,0.0,426.77,177.28,20.34
2026-01-20T15:32:14.056217,DIVE,37.59,8.71,34.95,36.02,0.03,-17.22,92.24,0.0,426.77,178.12,20.44
2026-01-20T15:32:14.157113,DIVE,36.68,8.7,34.96,36.03,0.02,-17.21,92.25,0.0,426.77,179.02,20.54
2026-01-20T15:32:14.258045,DIVE,35.85,8.69,34.98,36.05,-0.01,-17.22,92.24,0.0,426.77,179.86,20.64
2026-01-20T15:32:14.359238,DIVE,34.94,8.67,34.99,36.05,-0.0,-17.21,92.24,0.0,426.77,180.77,20.74
2026-01-20T15:32:14.460198,DIVE,34.11,8.67,35.0,36.06,-0.03,-17.2,92.23,0.0,426.77,181.6,20.84
2026-01-20T15:32:14.561390,DIVE,33.2,8.66,35.01,36.07,-0.04,-17.19,92.23,0.0,426.77,182.5,20.94
2026-01-20T15:32:14.664249,DIVE,32.37,8.66,35.02,36.08,-0.04,-17.17,92.23,0.0,426.77,183.33,21.05
2026-01-20T15:32:14.765106,DIVE,31.47,8.67,35.03,36.09,-0.07,-17.17,92.24,0.0,426.77,184.24,21.15
2026-01-20T15:32:14.866180,DIVE,30.43,8.67,35.05,36.1,-0.07,-17.16,92.25,0.0,426.77,185.28,21.25
2026-01-20T15:32:14.967465,DIVE,29.53,8.66,35.06,36.11,-0.05,-17.16,92.25,0.0,426.77,186.18,21.35
2026-01-20T15:32:15.068370,DIVE,28.69,8.65,35.07,36.12,-0.03,-17.16,92.27,0.0,426.77,187.01,21.45
2026-01-20T15:32:15.169294,DIVE,27.86,8.65,35.08,36.13,-0.04,-17.15,92.26,0.0,426.77,187.84,21.55
2026-01-20T15:32:15.270247,DIVE,26.96,8.65,35.09,36.14,-0.02,-17.15,92.27,0.0,426.77,188.74,21.65
2026-01-20T15:32:15.371174,DIVE,26.13,8.65,35.09,36.14,-0.03,-17.14,92.3,0.0,426.77,189.58,21.75
2026-01-20T15:32:15.472464,DIVE,25.23,8.64,35.1,36.14,-0.03,-17.12,92.31,0.0,426.77,190.48,21.85
2026-01-20T15:32:15.574255,DIVE,24.4,8.64,35.11,36.15,-0.04,-17.14,92.32,0.0,426.77,191.31,21.96
2026-01-20T15:32:15.675230,DIVE,23.5,8.63,35.12,36.16,-0.03,-17.13,92.33,0.0,426.77,192.21,22.06
2026-01-20T15:32:15.776307,DIVE,22.67,8.64,35.13,36.17,-0.01,-17.13,92.29,0.0,426.77,193.04,22.16
2026-01-20T15:32:15.877387,DIVE,21.77,8.63,35.13,36.17,0.0,-17.1,92.31,0.0,426.77,193.93,22.26
2026-01-20T15:32:15.978288,DIVE,20.87,8.64,35.14,36.18,-0.04,-17.1,92.32,0.0,426.77,194.83,22.36
2026-01-20T15:32:16.079252,DIVE,20.04,8.64,35.14,36.18,-0.06,-17.09,92.31,0.0,426.77,195.66,22.46
2026-01-20T15:32:16.180327,DIVE,19.21,8.64,35.15,36.19,-0.05,-17.09,92.33,0.0,426.77,196.5,22.56
2026-01-20T15:32:16.281328,DIVE,18.31,8.63,35.16,36.2,-0.06,-17.09,92.34,0.0,426.77,197.4,22.66
2026-01-20T15:32:16.382543,DIVE,17.48,8.63,35.16,36.2,-0.05,-17.1,92.33,0.0,426.77,198.23,22.76
2026-01-20T15:32:16.484625,DIVE,16.58,8.63,35.17,36.21,-0.02,-17.08,92.35,0.0,426.77,199.13,22.87
2026-01-20T15:32:16.585825,DIVE,15.75,8.63,35.18,36.22,-0.01,-17.07,92.36,0.0,426.77,199.96,22.97
2026-01-20T15:32:16.687643,RECOVERY,14.71,8.64,35.18,36.22,-0.03,-17.05,92.37,0.0,0.0,0.0,0.0
2026-01-20T15:32:16.788179,RECOVERY,13.81,8.64,35.19,36.23,-0.03,-17.03,92.37,0.0,0.0,0.0,0.0
2026-01-20T15:32:16.889152,RECOVERY,12.99,8.18,35.11,36.05,2.33,-15.83,92.71,0.0,0.0,0.0,0.0
2026-01-20T15:32:16.990125,RECOVERY,12.33,4.34,34.97,35.24,7.66,-10.6,97.53,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.091024,RECOVERY,12.07,1.32,34.35,34.37,13.44,-6.23,100.29,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.192168,RECOVERY,12.06,-1.02,33.44,33.46,19.37,-2.34,100.13,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.293084,RECOVERY,12.22,-2.4,32.6,32.68,25.13,0.46,100.62,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.394282,RECOVERY,12.51,-3.32,31.77,31.95,30.09,1.91,102.48,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.495014,RECOVERY,12.85,-3.86,31.09,31.33,34.37,2.8,104.9,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.595237,RECOVERY,13.27,-4.23,30.46,30.75,37.06,3.52,106.84,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.696078,RECOVERY,13.65,-4.43,29.97,30.3,38.56,4.19,108.53,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.797098,RECOVERY,14.08,-4.51,29.56,29.9,39.06,4.95,109.63,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.898226,RECOVERY,14.49,-4.52,29.16,29.51,38.92,5.71,110.38,0.0,0.0,0.0,0.0
2026-01-20T15:32:17.999179,RECOVERY,14.94,-4.42,28.8,29.14,38.31,6.08,111.14,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.100146,RECOVERY,15.32,-4.23,28.52,28.83,37.46,5.9,111.98,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.201200,RECOVERY,15.73,-3.97,28.23,28.5,36.35,5.47,112.93,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.302221,RECOVERY,16.08,-3.7,27.95,28.19,35.14,4.87,113.97,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.403266,RECOVERY,16.44,-3.41,27.66,27.86,33.75,4.31,114.92,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.505298,RECOVERY,16.73,-3.14,27.4,27.58,32.23,3.79,115.7,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.606258,RECOVERY,17.02,-2.84,27.12,27.27,30.5,3.3,116.42,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.707147,RECOVERY,17.32,-2.48,26.8,26.91,28.64,2.65,117.17,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.807220,RECOVERY,17.54,-2.19,26.55,26.64,26.91,1.98,117.93,0.0,0.0,0.0,0.0
2026-01-20T15:32:18.907361,RECOVERY,17.72,-1.87,26.3,26.37,25.16,1.33,118.56,0.0,0.0,0.0,0.0
2026-01-20T15:32:19.008546,RECOVERY,17.87,-1.58,26.09,26.13,23.41,0.7,119.11,0.0,0.0,0.0,0.0
2026-01-20T15:32:19.109569,RECOVERY,18.0,-1.28,25.85,25.88,21.69,0.08,119.61,0.0,0.0,0.0,0.0
2026-01-20T15:32:19.210193,RECOVERY,18.1,-1.02,25.65,25.67,20.0,-0.51,120.08,0.0,0.0,0.0,0.0
2026-01-20T15:32:19.311260,RECOVERY,18.17,-0.74,25.44,25.45,18.37,-1.1,120.51,0.0,0.0,0.0,0.0
2026-01-20T15:32:19.412084,RECOVERY,18.21,-0.51,25.25,25.26,16.78,-1.65,120.92,0.0,0.0,0.0,0.0
2026-01-20T15:32:19.513069,RECOVERY,18.24,-0.28,25.07,25.07,15.27,-2.13,121.25,0.0,0.0,0.0,0.0
2026-01-20T15:32:19.614190,RECOVERY,18.25,-0.09,24.9,24.9,13.85,-2.59,121.62,0.0,0.0,0.0,0.0
