timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg
2026-01-20T17:30:10.200182,MC_CLIMB,10.44,-1.69,0.04,0.22,0.03,90.54
2026-01-20T17:30:10.301848,MC_CLIMB,10.61,-1.85,0.04,0.26,0.01,90.54
2026-01-20T17:30:10.402841,MC_CLIMB,10.8,-2.05,0.04,0.23,0.04,90.54
2026-01-20T17:30:10.503992,MC_CLIMB,11.06,-2.31,0.05,0.25,0.05,90.53
2026-01-20T17:30:10.604872,MC_CLIMB,11.31,-2.58,0.05,0.21,0.08,90.51
2026-01-20T17:30:10.705228,MC_CLIMB,11.56,-2.74,0.05,0.2,0.12,90.53
2026-01-20T17:30:10.805877,MC_CLIMB,11.85,-2.81,0.04,0.23,0.17,90.54
2026-01-20T17:30:10.906936,MC_CLIMB,12.12,-2.85,0.04,0.26,0.2,90.53
2026-01-20T17:30:11.007543,MC_CLIMB,12.41,-2.86,0.04,0.26,0.2,90.53
2026-01-20T17:30:11.108589,MC_CLIMB,12.68,-2.86,0.04,0.28,0.2,90.52
2026-01-20T17:30:11.208791,MC_CLIMB,12.97,-2.82,0.04,0.36,0.18,90.5
2026-01-20T17:30:11.309828,MC_CLIMB,13.24,-2.8,0.05,0.37,0.16,90.5
2026-01-20T17:30:11.410785,MC_CLIMB,13.53,-2.81,0.05,0.35,0.16,90.52
2026-01-20T17:30:11.512112,MC_CLIMB,13.79,-2.82,0.05,0.33,0.13,90.52
2026-01-20T17:30:11.612519,MC_CLIMB,14.09,-2.83,0.06,0.28,0.12,90.53
2026-01-20T17:30:11.713419,MC_CLIMB,14.36,-2.84,0.06,0.28,0.1,90.53
2026-01-20T17:30:11.814084,MC_CLIMB,14.65,-2.84,0.05,0.25,0.09,90.5
2026-01-20T17:30:11.915029,MC_CLIMB,14.92,-2.85,0.05,0.3,0.09,90.48
2026-01-20T17:30:12.016019,MC_CLIMB,15.22,-2.86,0.05,0.32,0.07,90.47
2026-01-20T17:30:12.116452,MC_CLIMB,15.49,-2.87,0.05,0.36,0.05,90.49
2026-01-20T17:30:12.217359,MC_CLIMB,15.79,-2.87,0.05,0.37,0.09,90.49
2026-01-20T17:30:12.318906,MC_CLIMB,16.06,-2.87,0.05,0.35,0.05,90.47
2026-01-20T17:30:12.419757,MC_CLIMB,16.36,-2.88,0.06,0.36,0.04,90.46
2026-01-20T17:30:12.520067,MC_CLIMB,16.64,-2.89,0.06,0.32,0.07,90.45
2026-01-20T17:30:12.620408,MC_CLIMB,16.94,-2.89,0.06,0.29,0.04,90.5
2026-01-20T17:30:12.720681,MC_CLIMB,17.22,-2.9,0.07,0.25,0.01,90.52
2026-01-20T17:30:12.821551,MC_CLIMB,17.52,-2.9,0.07,0.17,0.03,90.51
2026-01-20T17:30:12.922656,MC_CLIMB,17.8,-2.9,0.07,0.13,0.04,90.52
2026-01-20T17:30:13.024169,MC_CLIMB,18.1,-2.91,0.06,0.13,0.02,90.51
2026-01-20T17:30:13.124777,MC_CLIMB,18.38,-2.91,0.07,0.05,0.03,90.51
2026-01-20T17:30:13.225351,MC_CLIMB,18.68,-2.92,0.06,0.06,0.02,90.51
2026-01-20T17:30:13.325671,MC_CLIMB,19.03,-2.92,0.06,0.05,0.04,90.48
2026-01-20T17:30:13.426463,MC_CLIMB,19.31,-2.93,0.06,0.07,0.01,90.49
2026-01-20T17:30:13.527133,MC_CLIMB,19.61,-2.93,0.06,0.06,0.01,90.5
2026-01-20T17:30:13.627529,MC_CLIMB,19.89,-2.93,0.06,0.07,0.01,90.48
2026-01-20T17:30:13.727888,MC_CLIMB,20.2,-2.94,0.06,0.04,0.04,90.47
2026-01-20T17:30:13.828910,MC_CLIMB,20.48,-2.94,0.06,0.04,0.03,90.49
2026-01-20T17:30:13.929390,MC_CLIMB,20.78,-2.94,0.05,0.04,0.04,90.5
2026-01-20T17:30:14.029819,MC_CLIMB,21.07,-2.94,0.05,0.01,0.03,90.49
2026-01-20T17:30:14.130888,MC_CLIMB,21.37,-2.95,0.05,0.05,0.03,90.48
2026-01-20T17:30:14.231461,MC_CLIMB,21.65,-2.95,0.04,0.04,0.03,90.46
2026-01-20T17:30:14.332887,MC_CLIMB,21.96,-2.95,0.05,0.02,0.05,90.45
2026-01-20T17:30:14.433272,MC_CLIMB,22.26,-2.95,0.05,0.06,0.02,90.4
2026-01-20T17:30:14.534153,MC_CLIMB,22.55,-2.95,0.05,0.06,0.02,90.36
2026-01-20T17:30:14.635249,MC_CLIMB,22.83,-2.96,0.04,0.06,0.03,90.33
2026-01-20T17:30:14.736007,MC_CLIMB,23.14,-2.96,0.04,0.06,0.01,90.33
2026-01-20T17:30:14.836532,MC_CLIMB,23.42,-2.96,0.04,0.06,0.03,90.32
2026-01-20T17:30:14.938064,MC_CLIMB,23.73,-2.96,0.05,0.07,0.02,90.31
2026-01-20T17:30:15.039159,MC_CLIMB,24.01,-2.96,0.05,0.07,0.03,90.3
2026-01-20T17:30:15.139333,MC_CLIMB,24.32,-2.96,0.05,0.07,0.02,90.3
2026-01-20T17:30:15.240110,MC_CLIMB,24.63,-2.96,0.06,0.09,0.0,90.3
2026-01-20T17:30:15.340966,MC_CLIMB,24.91,-2.97,0.06,0.06,0.0,90.26
2026-01-20T17:30:15.441426,MC_CLIMB,25.19,-2.97,0.06,0.07,0.01,90.23
2026-01-20T17:30:15.542445,MC_CLIMB,25.5,-2.97,0.06,0.09,0.04,90.2
2026-01-20T17:30:15.643160,MC_CLIMB,25.79,-2.97,0.06,0.1,0.01,90.17
2026-01-20T17:30:15.744831,MC_CLIMB,26.09,-2.97,0.06,0.13,0.0,90.15
2026-01-20T17:30:15.845690,MC_CLIMB,26.38,-2.97,0.07,0.15,0.01,90.11
2026-01-20T17:30:15.946182,MC_CLIMB,26.69,-2.97,0.07,0.16,0.02,90.08
2026-01-20T17:30:16.046677,MC_CLIMB,26.97,-2.97,0.07,0.19,0.02,90.05
2026-01-20T17:30:16.147116,MC_CLIMB,27.28,-2.97,0.07,0.21,0.01,90.02
2026-01-20T17:30:16.247786,MC_CLIMB,27.64,-2.97,0.07,0.19,0.02,90.01
2026-01-20T17:30:16.348314,MC_CLIMB,27.92,-2.97,0.07,0.21,0.02,89.97
2026-01-20T17:30:16.449369,MC_CLIMB,28.23,-2.98,0.07,0.24,0.02,89.95
2026-01-20T17:30:16.550296,MC_CLIMB,28.54,-2.98,0.08,0.25,0.01,89.91
2026-01-20T17:30:16.650566,MC_CLIMB,28.83,-2.98,0.08,0.22,0.02,89.89
2026-01-20T17:30:16.751004,MC_CLIMB,29.11,-2.98,0.08,0.23,0.0,89.87
2026-01-20T17:30:16.851607,MC_CLIMB,29.43,-2.98,0.08,0.23,0.02,89.85
2026-01-20T17:30:16.952448,MC_CLIMB,29.73,-2.98,0.08,0.19,0.02,89.86
2026-01-20T17:30:17.053118,MC_CLIMB,30.02,-2.98,0.08,0.18,0.01,89.85
2026-01-20T17:30:17.153636,MC_CLIMB,30.33,-2.98,0.08,0.18,0.01,89.86
2026-01-20T17:30:17.254342,MC_CLIMB,30.62,-2.98,0.09,0.1,0.01,89.84
2026-01-20T17:30:17.355327,MC_CLIMB,30.9,-2.98,0.09,0.07,0.0,89.82
2026-01-20T17:30:17.456162,MC_CLIMB,31.22,-2.99,0.09,0.04,0.01,89.76
2026-01-20T17:30:17.557003,MC_CLIMB,31.5,-2.99,0.09,0.0,0.02,89.73
2026-01-20T17:30:17.657887,MC_CLIMB,31.81,-2.99,0.09,-0.07,0.02,89.74
2026-01-20T17:30:17.758537,MC_CLIMB,32.1,-2.99,0.09,-0.12,-0.01,89.73
2026-01-20T17:30:17.859240,MC_CLIMB,32.41,-2.99,0.08,-0.12,0.02,89.7
2026-01-20T17:30:17.959581,MC_CLIMB,32.7,-2.99,0.08,-0.12,0.02,89.68
2026-01-20T17:30:18.060759,MC_CLIMB,33.01,-2.99,0.09,-0.11,0.02,89.69
2026-01-20T17:30:18.161589,MC_CLIMB,33.32,-2.99,0.09,-0.1,0.02,89.64
2026-01-20T17:30:18.262205,MC_CLIMB,33.61,-2.99,0.09,-0.05,0.02,89.61
2026-01-20T17:30:18.362560,MC_CLIMB,33.92,-2.99,0.09,-0.02,0.01,89.58
2026-01-20T17:30:18.463737,MC_CLIMB,34.21,-2.99,0.09,0.03,0.01,89.56
2026-01-20T17:30:18.564675,MC_CLIMB,34.5,-2.99,0.09,0.04,0.0,89.54
2026-01-20T17:30:18.665586,MC_CLIMB,34.81,-2.99,0.09,0.11,0.02,89.5
2026-01-20T17:30:18.766438,MC_CLIMB,35.09,-2.99,0.09,0.19,0.03,89.46
2026-01-20T17:30:18.868178,MC_CLIMB,35.41,-2.99,0.09,0.22,0.03,89.43
2026-01-20T17:30:18.969281,MC_CLIMB,35.72,-2.99,0.09,0.27,0.02,89.4
2026-01-20T17:30:19.069416,MC_CLIMB,36.05,-2.99,0.09,0.32,0.02,89.35
2026-01-20T17:30:19.170479,MC_CLIMB,36.36,-2.99,0.09,0.33,0.01,89.32
2026-01-20T17:30:19.270869,MC_CLIMB,36.65,-2.99,0.1,0.31,0.03,89.3
2026-01-20T17:30:19.371287,MC_CLIMB,36.96,-2.99,0.1,0.31,0.01,89.29
2026-01-20T17:30:19.472076,MC_CLIMB,37.25,-2.99,0.1,0.29,0.01,89.31
2026-01-20T17:30:19.572225,MC_CLIMB,37.56,-2.99,0.1,0.24,0.02,89.32
2026-01-20T17:30:19.672610,MC_CLIMB,37.85,-2.99,0.09,0.21,0.01,89.29
2026-01-20T17:30:19.773056,MC_CLIMB,38.16,-2.99,0.09,0.18,-0.01,89.3
2026-01-20T17:30:19.873481,MC_CLIMB,38.45,-2.99,0.09,0.2,0.02,89.27
2026-01-20T17:30:19.974192,MC_CLIMB,38.76,-2.99,0.09,0.2,0.02,89.24
2026-01-20T17:30:20.074525,MC_CLIMB,39.05,-2.99,0.09,0.2,0.01,89.23
2026-01-20T17:30:20.175268,MC_CLIMB,39.37,-2.99,0.09,0.2,0.02,89.22
2026-01-20T17:30:20.276402,MC_CLIMB,39.65,-2.99,0.09,0.16,0.02,89.24
2026-01-20T17:30:20.377515,MC_CLIMB,39.96,-2.99,0.09,0.15,0.01,89.24
2026-01-20T17:30:20.478235,MC_CLIMB,40.25,-2.99,0.09,0.16,0.01,89.24
2026-01-20T17:30:20.579171,MC_CLIMB,40.56,-3.0,0.09,0.14,0.01,89.26
2026-01-20T17:30:20.679868,MC_CLIMB,40.88,-2.99,0.09,0.14,0.0,89.27
2026-01-20T17:30:20.780489,MC_CLIMB,41.16,-3.0,0.09,0.11,0.01,89.23
2026-01-20T17:30:20.881176,MC_CLIMB,41.45,-2.99,0.09,0.1,0.01,89.24
2026-01-20T17:30:20.981612,MC_CLIMB,41.76,-3.0,0.09,0.09,-0.01,89.27
2026-01-20T17:30:21.082634,MC_CLIMB,42.05,-3.0,0.09,0.08,0.01,89.26
2026-01-20T17:30:21.183237,MC_CLIMB,42.36,-3.0,0.09,0.06,-0.01,89.24
2026-01-20T17:30:21.284114,MC_CLIMB,42.65,-2.99,0.09,0.05,-0.01,89.23
2026-01-20T17:30:21.385156,MC_CLIMB,42.96,-2.99,0.09,0.07,0.0,89.21
2026-01-20T17:30:21.487007,MC_CLIMB,43.25,-2.99,0.09,0.05,-0.01,89.19
2026-01-20T17:30:21.587694,MC_CLIMB,43.56,-3.0,0.09,0.01,-0.0,89.2
2026-01-20T17:30:21.688452,MC_CLIMB,43.85,-3.0,0.09,-0.02,0.0,89.19
2026-01-20T17:30:21.789161,MC_CLIMB,44.21,-3.0,0.09,-0.05,-0.02,89.17
2026-01-20T17:30:21.889484,MC_CLIMB,44.53,-3.0,0.09,-0.06,0.01,89.13
2026-01-20T17:30:21.990511,MC_CLIMB,44.82,-3.0,0.09,-0.09,-0.01,89.1
2026-01-20T17:30:22.091557,MC_CLIMB,45.13,-3.0,0.09,-0.12,0.01,89.07
2026-01-20T17:30:22.192361,MC_CLIMB,45.42,-2.99,0.08,-0.12,0.01,89.06
2026-01-20T17:30:22.292545,MC_CLIMB,45.73,-3.0,0.08,-0.1,-0.0,89.02
2026-01-20T17:30:22.393583,MC_CLIMB,46.05,-2.99,0.08,-0.08,-0.01,88.98
2026-01-20T17:30:22.494393,MC_CLIMB,46.33,-2.99,0.07,-0.09,0.0,88.99
2026-01-20T17:30:22.595093,MC_CLIMB,46.62,-2.99,0.07,-0.09,0.01,89.01
2026-01-20T17:30:22.696040,MC_CLIMB,46.94,-3.0,0.07,-0.09,0.03,88.98
2026-01-20T17:30:22.796583,MC_CLIMB,47.25,-3.0,0.06,-0.08,-0.0,88.96
2026-01-20T17:30:22.897521,MC_CLIMB,47.54,-3.0,0.06,-0.05,-0.0,88.95
2026-01-20T17:30:22.998391,MC_CLIMB,47.85,-2.99,0.06,-0.04,0.02,88.9
2026-01-20T17:30:23.099058,MC_CLIMB,48.14,-2.99,0.06,-0.03,-0.0,88.84
2026-01-20T17:30:23.199601,MC_CLIMB,48.43,-2.99,0.06,-0.05,-0.01,88.79
2026-01-20T17:30:23.300217,MC_CLIMB,48.74,-2.99,0.06,-0.05,0.03,88.76
2026-01-20T17:30:23.401260,MC_CLIMB,49.03,-2.99,0.05,-0.07,-0.0,88.71
2026-01-20T17:30:23.502015,MC_CLIMB,49.34,-2.99,0.04,-0.11,0.01,88.67
2026-01-20T17:30:23.602437,MC_CLIMB,49.63,-2.99,0.04,-0.18,-0.0,88.63
2026-01-20T17:30:23.702770,MC_CLIMB,49.94,-2.99,0.04,-0.17,0.01,88.63
2026-01-20T17:30:23.803139,MC_CLIMB,50.23,-2.99,0.04,-0.18,0.0,88.61
2026-01-20T17:30:23.904020,MC_CLIMB,50.54,-2.99,0.04,-0.15,0.0,88.6
2026-01-20T17:30:24.004501,MC_CLIMB,50.83,-2.99,0.04,-0.16,0.02,88.61
2026-01-20T17:30:24.104776,MC_CLIMB,51.15,-3.0,0.04,-0.1,0.02,88.61
2026-01-20T17:30:24.205403,MC_CLIMB,51.43,-2.99,0.05,-0.1,0.02,88.59
2026-01-20T17:30:24.305912,MC_CLIMB,51.75,-3.0,0.05,-0.06,-0.0,88.58
2026-01-20T17:30:24.406302,MC_CLIMB,52.04,-2.99,0.04,-0.01,-0.01,88.54
2026-01-20T17:30:24.506683,MC_CLIMB,52.35,-2.99,0.04,-0.01,-0.01,88.53
2026-01-20T17:30:24.607459,MC_CLIMB,52.64,-2.99,0.04,-0.0,-0.01,88.5
2026-01-20T17:30:24.709204,MC_CLIMB,52.95,-2.99,0.04,0.06,0.02,88.46
2026-01-20T17:30:24.809962,MC_CLIMB,53.26,-2.99,0.04,0.02,0.01,88.39
2026-01-20T17:30:24.910806,MC_CLIMB,53.62,-3.0,0.04,0.05,0.02,88.39
2026-01-20T17:30:25.011780,MC_CLIMB,53.91,-3.0,0.04,0.06,0.01,88.39
2026-01-20T17:30:25.112998,MC_CLIMB,54.23,-2.99,0.04,0.05,0.01,88.4
2026-01-20T17:30:25.213747,MC_CLIMB,54.51,-2.99,0.04,0.03,-0.0,88.38
2026-01-20T17:30:25.314883,MC_CLIMB,54.8,-3.0,0.04,0.01,-0.01,88.35
2026-01-20T17:30:25.415042,MC_CLIMB,55.12,-3.0,0.04,0.0,-0.01,88.36
2026-01-20T17:30:25.515744,MC_CLIMB,55.41,-2.99,0.04,-0.0,0.01,88.36
2026-01-20T17:30:25.616411,MC_CLIMB,55.72,-3.0,0.02,-0.01,0.0,88.36
