timestamp,phase,altitude_m,vn_m_s,ve_m_s,vd_m_s,climb_rate_m_s,climb_rate_avg_m_s,dist_to_target_m,hit_flag,abort_reason
2026-02-11T17:20:30.592577,TAKEOFF,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:20:30.693703,TAKEOFF,0.0,-0.01,-0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:20:30.794463,TAKEOFF,0.002,-0.01,-0.03,0.0,0.0,0.0,0.0,0,
2026-02-11T17:20:30.895081,TAKEOFF,0.002,-0.01,-0.02,0.0,0.0,0.0,0.0,0,
2026-02-11T17:20:30.995786,TAKEOFF,0.004,-0.01,-0.02,-0.02,0.0,0.0,0.0,0,
2026-02-11T17:20:31.098008,TAKEOFF,0.015,-0.01,-0.02,-0.22,0.0,0.0,0.0,0,
2026-02-11T17:20:31.198304,TAKEOFF,0.057,0.0,-0.01,-0.58,0.0,0.0,0.0,0,
2026-02-11T17:20:31.298762,TAKEOFF,0.131,0.0,-0.01,-0.96,0.0,0.0,0.0,0,
2026-02-11T17:20:31.399749,TAKEOFF,0.276,0.01,0.0,-1.45,0.0,0.0,0.0,0,
2026-02-11T17:20:31.500597,TAKEOFF,0.439,0.02,0.0,-1.86,0.0,0.0,0.0,0,
2026-02-11T17:20:31.601359,TAKEOFF,0.629,0.03,0.0,-2.24,0.0,0.0,0.0,0,
2026-02-11T17:20:31.701654,TAKEOFF,0.879,0.04,0.0,-2.66,0.0,0.0,0.0,0,
2026-02-11T17:20:31.802407,TAKEOFF,1.149,0.04,0.0,-3.04,0.0,0.0,0.0,0,
2026-02-11T17:20:31.903370,TAKEOFF,1.47,0.03,0.0,-3.44,0.0,0.0,0.0,0,
2026-02-11T17:20:32.003945,TAKEOFF,1.806,0.02,0.0,-3.81,0.0,0.0,0.0,0,
2026-02-11T17:20:32.104296,TAKEOFF,2.214,0.01,0.0,-4.2,0.0,0.0,0.0,0,
2026-02-11T17:20:32.204739,TAKEOFF,2.631,0.0,-0.01,-4.58,0.0,0.0,0.0,0,
2026-02-11T17:20:32.305837,TAKEOFF,3.108,-0.01,-0.01,-4.96,0.0,0.0,0.0,0,
2026-02-11T17:20:32.406152,TAKEOFF,3.588,-0.02,-0.01,-5.3,0.0,0.0,0.0,0,
2026-02-11T17:20:32.506641,TAKEOFF,4.15,-0.04,-0.02,-5.65,0.0,0.0,0.0,0,
2026-02-11T17:20:32.607777,TAKEOFF,4.702,-0.05,-0.02,-5.94,0.0,0.0,0.0,0,
2026-02-11T17:20:32.708174,TAKEOFF,5.316,-0.06,-0.02,-6.21,0.0,0.0,0.0,0,
2026-02-11T17:20:32.808927,TAKEOFF,5.91,-0.07,-0.02,-6.42,0.0,0.0,0.0,0,
2026-02-11T17:20:32.910155,TAKEOFF,6.581,-0.08,-0.02,-6.62,0.0,0.0,0.0,0,
2026-02-11T17:20:33.010949,TAKEOFF,7.22,-0.09,-0.02,-6.77,0.0,0.0,0.0,0,
2026-02-11T17:20:33.111428,TAKEOFF,7.915,-0.1,-0.02,-6.89,0.0,0.0,0.0,0,
2026-02-11T17:20:33.212356,TAKEOFF,8.571,-0.11,-0.02,-6.98,0.0,0.0,0.0,0,
2026-02-11T17:20:33.945478,ASCENT,13.594,-0.09,-0.02,-6.31,6.31,6.31,0.0,0,
2026-02-11T17:20:33.996827,ASCENT,13.844,-0.09,-0.02,-6.22,6.22,6.265,0.0,0,
