timestamp,phase,altitude_m,vn_m_s,ve_m_s,vd_m_s,climb_rate_m_s,climb_rate_avg_m_s,dist_to_target_m,hit_flag,abort_reason
2026-02-11T17:23:09.357695,ATTACK,42.379,10.34,2.88,-0.24,0.0,0.0,51.336,0,
2026-02-11T17:23:09.409528,ATTACK,42.395,10.46,2.68,-0.27,0.0,0.0,50.608,0,
2026-02-11T17:23:09.460858,ATTACK,42.419,10.62,2.42,-0.36,0.0,0.0,50.278,0,
2026-02-11T17:23:09.512514,ATTACK,42.45,10.76,2.19,-0.43,0.0,0.0,49.609,0,
2026-02-11T17:23:09.564362,ATTACK,42.471,10.84,2.07,-0.47,0.0,0.0,49.271,0,
2026-02-11T17:23:09.615947,ATTACK,42.502,10.93,1.92,-0.51,0.0,0.0,48.502,0,
2026-02-11T17:23:09.668208,ATTACK,42.522,11.0,1.84,-0.53,0.0,0.0,48.155,0,
2026-02-11T17:23:09.720345,ATTACK,42.554,11.09,1.73,-0.57,0.0,0.0,47.452,0,
2026-02-11T17:23:09.772751,ATTACK,42.575,11.14,1.67,-0.59,0.0,0.0,46.657,0,
2026-02-11T17:23:09.825163,ATTACK,42.606,11.2,1.61,-0.59,0.0,0.0,46.302,0,
2026-02-11T17:23:09.877531,ATTACK,42.641,11.26,1.54,-0.57,0.0,0.0,45.589,0,
2026-02-11T17:23:09.929510,ATTACK,42.662,11.3,1.5,-0.56,0.0,0.0,45.232,0,
2026-02-11T17:23:09.981478,ATTACK,42.691,11.34,1.44,-0.54,0.0,0.0,44.426,0,
2026-02-11T17:23:10.033853,ATTACK,42.721,11.38,1.36,-0.54,0.0,0.0,44.068,0,
2026-02-11T17:23:10.085604,ATTACK,42.737,11.41,1.32,-0.54,0.0,0.0,43.326,0,
2026-02-11T17:23:10.137733,ATTACK,42.761,11.45,1.25,-0.54,0.0,0.0,42.58,0,
2026-02-11T17:23:10.190126,ATTACK,42.778,11.47,1.21,-0.54,0.0,0.0,42.115,0,
2026-02-11T17:23:10.242082,ATTACK,42.807,11.51,1.14,-0.55,0.0,0.0,41.373,0,
2026-02-11T17:23:10.295016,ATTACK,42.833,11.54,1.08,-0.54,0.0,0.0,41.002,0,
2026-02-11T17:23:10.347687,ATTACK,42.852,11.56,1.04,-0.55,0.0,0.0,40.261,0,
2026-02-11T17:23:10.400418,ATTACK,42.882,11.59,0.99,-0.55,0.0,0.0,39.799,0,
2026-02-11T17:23:10.452947,ATTACK,42.9,11.61,0.95,-0.55,0.0,0.0,39.052,0,
2026-02-11T17:23:10.505191,ATTACK,42.922,11.64,0.9,-0.54,0.0,0.0,38.286,0,
2026-02-11T17:23:10.557401,ATTACK,42.949,11.68,0.85,-0.53,0.0,0.0,37.905,0,
2026-02-11T17:23:10.609165,ATTACK,42.965,11.7,0.82,-0.52,0.0,0.0,37.05,0,
2026-02-11T17:23:10.661217,ATTACK,42.989,11.73,0.77,-0.51,0.0,0.0,36.671,0,
2026-02-11T17:23:10.712688,ATTACK,43.005,11.74,0.75,-0.5,0.0,0.0,35.916,0,
2026-02-11T17:23:10.764459,ATTACK,43.031,11.77,0.7,-0.47,0.0,0.0,35.539,0,
2026-02-11T17:23:10.817044,ATTACK,43.056,11.8,0.66,-0.44,0.0,0.0,34.694,0,
2026-02-11T17:23:10.869164,ATTACK,43.064,11.81,0.63,-0.43,0.0,0.0,34.311,0,
2026-02-11T17:23:10.921004,ATTACK,43.081,11.85,0.59,-0.41,0.0,0.0,33.534,0,
2026-02-11T17:23:10.973513,ATTACK,43.092,11.87,0.56,-0.38,0.0,0.0,32.666,0,
2026-02-11T17:23:11.025861,ATTACK,43.107,11.89,0.52,-0.36,0.0,0.0,32.281,0,
2026-02-11T17:23:11.077900,ATTACK,43.122,11.92,0.49,-0.33,0.0,0.0,31.516,0,
2026-02-11T17:23:11.129582,ATTACK,43.132,11.94,0.47,-0.31,0.0,0.0,31.134,0,
2026-02-11T17:23:11.181663,ATTACK,43.144,11.96,0.44,-0.29,0.0,0.0,30.278,0,
2026-02-11T17:23:11.234716,ATTACK,43.156,11.99,0.4,-0.25,0.0,0.0,29.898,0,
2026-02-11T17:23:11.286690,ATTACK,43.159,12.01,0.37,-0.24,0.0,0.0,29.12,0,
2026-02-11T17:23:11.338876,ATTACK,43.165,12.04,0.33,-0.21,0.0,0.0,28.34,0,
2026-02-11T17:23:11.390812,ATTACK,43.169,12.06,0.31,-0.21,0.0,0.0,27.855,0,
2026-02-11T17:23:11.442923,ATTACK,43.175,12.08,0.27,-0.19,0.0,0.0,27.082,0,
2026-02-11T17:23:11.495666,ATTACK,43.18,12.11,0.23,-0.19,0.0,0.0,26.697,0,
2026-02-11T17:23:11.546846,ATTACK,43.186,12.12,0.19,-0.19,0.0,0.0,25.929,0,
2026-02-11T17:23:11.599158,ATTACK,43.192,12.13,0.15,-0.19,0.0,0.0,25.45,0,
2026-02-11T17:23:11.651830,ATTACK,43.196,12.15,0.12,-0.19,0.0,0.0,24.68,0,
2026-02-11T17:23:11.704322,ATTACK,43.199,12.17,0.07,-0.2,0.0,0.0,23.895,0,
2026-02-11T17:23:11.756601,ATTACK,43.204,12.19,0.02,-0.21,0.0,0.0,23.505,0,
2026-02-11T17:23:11.808133,ATTACK,43.208,12.2,0.0,-0.21,0.0,0.0,22.631,0,
2026-02-11T17:23:11.860049,ATTACK,43.215,12.21,-0.04,-0.23,0.0,0.0,22.244,0,
2026-02-11T17:23:11.912047,ATTACK,43.221,12.22,-0.08,-0.24,0.0,0.0,21.474,0,
2026-02-11T17:23:11.964490,ATTACK,43.233,12.23,-0.13,-0.26,0.0,0.0,21.09,0,
2026-02-11T17:23:12.015890,ATTACK,43.245,12.24,-0.18,-0.28,0.0,0.0,20.23,0,
2026-02-11T17:23:12.067673,ATTACK,43.251,12.25,-0.21,-0.29,0.0,0.0,19.843,0,
2026-02-11T17:23:12.119709,ATTACK,43.263,12.26,-0.27,-0.31,0.0,0.0,19.062,0,
2026-02-11T17:23:12.172615,ATTACK,43.272,12.26,-0.3,-0.33,0.0,0.0,18.191,0,
2026-02-11T17:23:12.224792,ATTACK,43.286,12.27,-0.35,-0.35,0.0,0.0,17.806,0,
2026-02-11T17:23:12.276482,ATTACK,43.304,12.27,-0.41,-0.38,0.0,0.0,17.041,0,
2026-02-11T17:23:12.328888,ATTACK,43.317,12.27,-0.44,-0.4,0.0,0.0,16.66,0,
2026-02-11T17:23:12.380788,ATTACK,43.337,12.26,-0.49,-0.43,0.0,0.0,15.808,0,
2026-02-11T17:23:12.433461,ATTACK,43.353,12.26,-0.53,-0.45,0.0,0.0,15.431,0,
2026-02-11T17:23:12.485544,ATTACK,43.375,12.26,-0.59,-0.49,0.0,0.0,14.57,0,
2026-02-11T17:23:12.536762,ATTACK,43.397,12.25,-0.64,-0.52,0.0,0.0,13.904,0,
2026-02-11T17:23:12.588194,ATTACK,43.418,12.24,-0.69,-0.57,0.0,0.0,13.432,0,
2026-02-11T17:23:12.640519,ATTACK,43.448,12.22,-0.78,-0.66,0.0,0.0,12.684,0,
2026-02-11T17:23:12.693015,ATTACK,43.473,12.2,-0.85,-0.75,0.0,0.0,12.312,0,
2026-02-11T17:23:12.744629,ATTACK,43.526,12.15,-1.02,-1.04,0.0,0.0,11.575,0,
2026-02-11T17:23:12.796782,ATTACK,43.591,12.07,-1.22,-1.38,0.0,0.0,11.116,0,
2026-02-11T17:23:12.848978,ATTACK,43.648,11.99,-1.41,-1.66,0.0,0.0,10.383,0,
2026-02-11T17:23:12.901101,ATTACK,43.744,11.82,-1.76,-2.09,0.0,0.0,10.011,0,
2026-02-11T17:23:12.953275,ATTACK,43.828,11.67,-2.02,-2.33,0.0,0.0,9.275,0,
2026-02-11T17:23:13.004658,ATTACK,43.977,11.41,-2.41,-2.54,0.0,0.0,8.46,0,
2026-02-11T17:23:13.056372,ATTACK,44.118,11.14,-2.74,-2.66,0.0,0.0,8.104,0,
2026-02-11T17:23:13.108633,ATTACK,44.223,10.93,-2.96,-2.74,0.0,0.0,7.402,0,
2026-02-11T17:23:13.161057,ATTACK,44.397,10.55,-3.28,-2.82,0.0,0.0,7.058,0,
2026-02-11T17:23:13.215480,ATTACK,44.553,10.22,-3.51,-2.87,0.0,0.0,6.304,0,
2026-02-11T17:23:13.267623,ATTACK,44.66,10.0,-3.64,-2.88,0.0,0.0,5.974,0,
2026-02-11T17:23:13.319762,ATTACK,44.83,9.65,-3.81,-2.89,0.0,0.0,5.332,0,
2026-02-11T17:23:13.372092,ATTACK,44.939,9.43,-3.9,-2.91,0.0,0.0,5.025,0,
2026-02-11T17:23:13.424319,ATTACK,45.094,9.11,-4.01,-2.94,0.0,0.0,4.368,0,
2026-02-11T17:23:13.476744,ATTACK,45.275,8.74,-4.09,-2.99,0.0,0.0,3.832,0,
2026-02-11T17:23:13.528858,ATTACK,45.392,8.5,-4.12,-3.03,0.0,0.0,3.585,0,
2026-02-11T17:23:13.580297,ATTACK,45.559,8.15,-4.14,-3.1,0.0,0.0,3.092,0,
2026-02-11T17:23:13.632174,ATTACK,45.681,7.89,-4.14,-3.16,0.0,0.0,2.906,0,
2026-02-11T17:23:13.683583,ATTACK,45.874,7.5,-4.11,-3.24,0.0,0.0,2.607,0,
2026-02-11T17:23:13.735984,ATTACK,46.048,7.15,-4.06,-3.31,0.0,0.0,2.506,0,
2026-02-11T17:23:13.788267,ATTACK,46.176,6.9,-4.01,-3.34,0.0,0.0,2.409,0,
2026-02-11T17:23:13.788368,ATTACK,46.176,6.9,-4.01,-3.34,0.0,0.0,2.409,1,
2026-02-11T17:23:13.816023,RECOVERY,46.305,6.65,-3.96,-3.37,0.0,0.0,0.0,0,
